DATE,XUDLJYS,XUDLUSS
14 Aug 2014,170.9481,1.6686
15 Aug 2014,170.7877,1.6685
18 Aug 2014,171.4944,1.6723
19 Aug 2014,170.8663,1.6618
20 Aug 2014,171.9865,1.6646
21 Aug 2014,172.2603,1.6597
22 Aug 2014,172.4937,1.657
26 Aug 2014,172.4505,1.6577
27 Aug 2014,172.3575,1.6584
28 Aug 2014,172.0383,1.6582
29 Aug 2014,172.5239,1.6608
01 Sep 2014,173.2114,1.6615
02 Sep 2014,173.5546,1.6507
03 Sep 2014,172.6308,1.6452
04 Sep 2014,172.3758,1.6398
05 Sep 2014,171.191,1.6321
08 Sep 2014,170.3208,1.6161
09 Sep 2014,171.094,1.6106
10 Sep 2014,172.2455,1.6146
11 Sep 2014,173.4116,1.6234
12 Sep 2014,174.24,1.6228
15 Sep 2014,174.0934,1.6234
16 Sep 2014,173.8245,1.6218
17 Sep 2014,175.4667,1.6324
18 Sep 2014,178.0665,1.6389
19 Sep 2014,177.7682,1.6312
22 Sep 2014,177.9806,1.6327
23 Sep 2014,178.095,1.636
24 Sep 2014,177.8554,1.6347
25 Sep 2014,177.4854,1.6325
26 Sep 2014,177.3845,1.6244
29 Sep 2014,177.6225,1.6242
30 Sep 2014,177.8456,1.6212
01 Oct 2014,177.5687,1.6203
02 Oct 2014,174.8803,1.6118
03 Oct 2014,175.1989,1.5962
06 Oct 2014,174.7644,1.6007
07 Oct 2014,174.2058,1.6084
08 Oct 2014,174.0709,1.6076
09 Oct 2014,174.4149,1.6163
10 Oct 2014,172.9797,1.603
13 Oct 2014,172.3719,1.6057
14 Oct 2014,170.4181,1.5918
15 Oct 2014,169.32,1.5942
16 Oct 2014,169.9562,1.602
17 Oct 2014,171.6799,1.6096
20 Oct 2014,172.4243,1.6131
21 Oct 2014,172.1446,1.6132
22 Oct 2014,172.0988,1.6051
23 Oct 2014,173.37,1.6032
24 Oct 2014,173.9698,1.6083
27 Oct 2014,173.7685,1.6133
28 Oct 2014,174.501,1.6156
29 Oct 2014,174.5868,1.6149
30 Oct 2014,174.6026,1.6023
31 Oct 2014,179.3328,1.5999
03 Nov 2014,182.4528,1.5978
04 Nov 2014,181.3546,1.6008
05 Nov 2014,182.9412,1.5976
06 Nov 2014,182.4392,1.5903
07 Nov 2014,182.1585,1.5844
10 Nov 2014,181.961,1.5871
11 Nov 2014,183.8252,1.5873
12 Nov 2014,182.2825,1.583
13 Nov 2014,182.2113,1.5735
14 Nov 2014,182.2759,1.5646
17 Nov 2014,182.2326,1.5649
18 Nov 2014,182.4676,1.5645
19 Nov 2014,184.4006,1.5667
20 Nov 2014,185.5152,1.5703
21 Nov 2014,184.3419,1.5678
24 Nov 2014,185.8643,1.5698
25 Nov 2014,185.3466,1.5726
26 Nov 2014,185.6309,1.5793
27 Nov 2014,185.2641,1.5723
28 Nov 2014,185.9041,1.5663
01 Dec 2014,186.0227,1.5722
02 Dec 2014,186.4623,1.5652
03 Dec 2014,187.9903,1.5713
04 Dec 2014,187.9761,1.57
05 Dec 2014,189.3025,1.5592
08 Dec 2014,188.8927,1.562
09 Dec 2014,186.6915,1.5691
10 Dec 2014,186.4133,1.5694
11 Dec 2014,187.4969,1.5698
12 Dec 2014,186.1078,1.57
15 Dec 2014,184.8541,1.5614
16 Dec 2014,184.3439,1.5729
17 Dec 2014,183.6645,1.5643
18 Dec 2014,185.8101,1.5634
19 Dec 2014,186.7803,1.5638
22 Dec 2014,187.4386,1.5629
23 Dec 2014,187.3505,1.5522
24 Dec 2014,187.1843,1.5543
29 Dec 2014,187.2487,1.5529
30 Dec 2014,185.7553,1.556
31 Dec 2014,186.2503,1.5608
02 Jan 2015,184.9638,1.5388
05 Jan 2015,182.2552,1.524
06 Jan 2015,180.0831,1.517
07 Jan 2015,179.9275,1.5063
08 Jan 2015,180.5014,1.5082
09 Jan 2015,180.0643,1.5148
12 Jan 2015,179.6005,1.5137
13 Jan 2015,179.8356,1.5176
14 Jan 2015,177.84,1.5213
15 Jan 2015,177.2988,1.5168
16 Jan 2015,177.8044,1.5113
19 Jan 2015,178.152,1.5158
20 Jan 2015,179.8176,1.5195
21 Jan 2015,177.9909,1.5116
22 Jan 2015,177.9092,1.5086
23 Jan 2015,177.0664,1.5026
26 Jan 2015,178.2339,1.5051
27 Jan 2015,178.6435,1.5205
28 Jan 2015,178.7024,1.5179
29 Jan 2015,178.0141,1.5077
30 Jan 2015,176.3864,1.5018
02 Feb 2015,176.3004,1.5035
03 Feb 2015,177.6348,1.5114
04 Feb 2015,178.8219,1.5215
05 Feb 2015,179.5646,1.5286
06 Feb 2015,181.7164,1.5269
09 Feb 2015,180.7007,1.524
10 Feb 2015,182.006,1.526
11 Feb 2015,183.7568,1.5266
12 Feb 2015,182.8043,1.5363
13 Feb 2015,182.6687,1.5393
16 Feb 2015,182.2258,1.5379
17 Feb 2015,182.4831,1.5336
18 Feb 2015,184.051,1.5447
19 Feb 2015,183.7395,1.5439
20 Feb 2015,182.5509,1.5374
23 Feb 2015,183.6886,1.5449
24 Feb 2015,184.2713,1.5459
25 Feb 2015,184.0749,1.5488
26 Feb 2015,183.9338,1.541
27 Feb 2015,184.6858,1.5451
02 Mar 2015,184.5437,1.5362
03 Mar 2015,183.8184,1.5372
04 Mar 2015,182.6936,1.5269
05 Mar 2015,183.0878,1.5237
06 Mar 2015,182.464,1.5061
09 Mar 2015,182.9333,1.5096
10 Mar 2015,182.8453,1.5085
11 Mar 2015,181.5967,1.4945
12 Mar 2015,180.7827,1.4905
13 Mar 2015,178.7863,1.4755
16 Mar 2015,179.5388,1.48
17 Mar 2015,178.8178,1.4743
18 Mar 2015,177.5831,1.4686
19 Mar 2015,178.0642,1.4727
20 Mar 2015,179.4818,1.4922
23 Mar 2015,178.8586,1.4936
24 Mar 2015,178.3119,1.4868
25 Mar 2015,178.0553,1.4915
26 Mar 2015,176.6614,1.4843
27 Mar 2015,177.2862,1.4878
30 Mar 2015,177.6572,1.4806
31 Mar 2015,178.0304,1.4847
01 Apr 2015,177.2734,1.4816
02 Apr 2015,177.5653,1.4828
07 Apr 2015,178.8918,1.4868
08 Apr 2015,179.0432,1.4924
09 Apr 2015,177.3451,1.4737
10 Apr 2015,176.105,1.4651
13 Apr 2015,176.2165,1.4642
14 Apr 2015,176.2229,1.479
15 Apr 2015,176.1731,1.4766
16 Apr 2015,177.7749,1.4899
17 Apr 2015,178.1257,1.4961
20 Apr 2015,177.8763,1.4915
21 Apr 2015,178.4942,1.4933
22 Apr 2015,180.1764,1.5036
23 Apr 2015,180.1362,1.5054
24 Apr 2015,180.4635,1.5165
27 Apr 2015,181.2239,1.5211
28 Apr 2015,182.1104,1.5324
29 Apr 2015,183.8099,1.5454
30 Apr 2015,183.9089,1.5368
01 May 2015,182.2909,1.5177
05 May 2015,182.316,1.5193
06 May 2015,182.0306,1.5248
07 May 2015,181.64,1.52
08 May 2015,184.7093,1.5422
11 May 2015,186.6506,1.5562
12 May 2015,187.7837,1.5663
13 May 2015,187.3324,1.5729
14 May 2015,187.8946,1.5759
15 May 2015,188.3628,1.5789
18 May 2015,187.9331,1.5682
19 May 2015,187.1385,1.5507
20 May 2015,188.5387,1.5556
21 May 2015,189.8093,1.5666
22 May 2015,188.2441,1.5501
26 May 2015,189.3155,1.5384
27 May 2015,189.7488,1.5332
28 May 2015,189.9878,1.5292
29 May 2015,189.328,1.5261
01 Jun 2015,189.3728,1.5207
02 Jun 2015,190.2635,1.5329
03 Jun 2015,190.3037,1.5331
04 Jun 2015,191.2789,1.5365
05 Jun 2015,191.5032,1.5241
08 Jun 2015,191.4443,1.5274
09 Jun 2015,190.4975,1.5317
10 Jun 2015,190.5793,1.5541
11 Jun 2015,191.6019,1.5493
12 Jun 2015,191.9223,1.5568
15 Jun 2015,191.9282,1.5542
16 Jun 2015,192.8997,1.5627
17 Jun 2015,195.181,1.571
18 Jun 2015,195.3045,1.5881
19 Jun 2015,194.992,1.5884
22 Jun 2015,194.9059,1.5819
23 Jun 2015,194.8666,1.5729
24 Jun 2015,195.4468,1.572
25 Jun 2015,194.5059,1.5724
26 Jun 2015,194.9452,1.5729
29 Jun 2015,193.1159,1.5744
30 Jun 2015,192.46,1.5729
01 Jul 2015,192.2077,1.5633
02 Jul 2015,192.0507,1.5605
03 Jul 2015,191.489,1.5605
06 Jul 2015,191.3585,1.5602
07 Jul 2015,188.4356,1.5419
08 Jul 2015,185.8481,1.5353
09 Jul 2015,186.6751,1.5387
10 Jul 2015,190.2366,1.5508
13 Jul 2015,191.684,1.5526
14 Jul 2015,192.1805,1.557
15 Jul 2015,193.5291,1.5616
16 Jul 2015,193.3876,1.5592
17 Jul 2015,193.8023,1.5633
20 Jul 2015,193.7306,1.5592
21 Jul 2015,192.7074,1.5561
22 Jul 2015,193.9026,1.5631
23 Jul 2015,192.5783,1.5528
24 Jul 2015,191.7969,1.5505
27 Jul 2015,191.7652,1.5578
28 Jul 2015,192.5844,1.558
29 Jul 2015,193.7313,1.565
30 Jul 2015,194.0667,1.5609
31 Jul 2015,193.3427,1.5606
03 Aug 2015,193.5975,1.5619
04 Aug 2015,193.306,1.5598
05 Aug 2015,195.0906,1.5606
06 Aug 2015,193.3379,1.5503
07 Aug 2015,192.32,1.5471
10 Aug 2015,193.5539,1.5544
11 Aug 2015,194.379,1.5569
12 Aug 2015,193.6766,1.5638
13 Aug 2015,193.9117,1.5584
14 Aug 2015,193.995,1.5607
17 Aug 2015,194.0048,1.5599
18 Aug 2015,194.7703,1.5653
19 Aug 2015,194.3863,1.5641
20 Aug 2015,193.626,1.5663
21 Aug 2015,191.8792,1.567
24 Aug 2015,186.9202,1.5738
25 Aug 2015,188.2384,1.5697
26 Aug 2015,185.1399,1.5541
27 Aug 2015,185.5829,1.5373
28 Aug 2015,185.7834,1.5354
01 Sep 2015,183.7468,1.5325
02 Sep 2015,183.8219,1.5293
03 Sep 2015,183.1624,1.5228
04 Sep 2015,180.8286,1.5174
07 Sep 2015,182.1964,1.5267
08 Sep 2015,183.9394,1.5359
09 Sep 2015,185.8913,1.5368
10 Sep 2015,186.4286,1.5429
11 Sep 2015,185.7481,1.5402
14 Sep 2015,184.7344,1.5383
15 Sep 2015,184.5144,1.5357
16 Sep 2015,186.9523,1.5516
17 Sep 2015,187.6368,1.552
18 Sep 2015,186.9265,1.5585
21 Sep 2015,186.6132,1.5484
22 Sep 2015,184.174,1.5344
23 Sep 2015,183.4917,1.5225
24 Sep 2015,182.3381,1.5284
25 Sep 2015,183.3171,1.5174
28 Sep 2015,181.9331,1.5175
29 Sep 2015,181.55,1.5138
30 Sep 2015,181.4308,1.5147
01 Oct 2015,181.2993,1.5155
02 Oct 2015,181.2144,1.52
05 Oct 2015,182.573,1.5179
06 Oct 2015,182.8026,1.5212
07 Oct 2015,183.7866,1.5313
08 Oct 2015,183.3106,1.5295
09 Oct 2015,184.1859,1.5308
12 Oct 2015,184.0239,1.5343
13 Oct 2015,182.4749,1.5224
14 Oct 2015,184.0743,1.5436
15 Oct 2015,183.2355,1.5459
16 Oct 2015,184.1163,1.5446
19 Oct 2015,184.955,1.548
20 Oct 2015,185.3963,1.546
21 Oct 2015,185.4462,1.5459
22 Oct 2015,185.4868,1.5411
23 Oct 2015,185.9741,1.5352
26 Oct 2015,185.6684,1.5361
27 Oct 2015,184.1727,1.5312
28 Oct 2015,184.7286,1.532
29 Oct 2015,185.2868,1.5294
30 Oct 2015,186.4279,1.5443
02 Nov 2015,186.1542,1.5428
03 Nov 2015,186.5743,1.5399
04 Nov 2015,187.0694,1.5384
05 Nov 2015,185.3943,1.525
06 Nov 2015,185.7034,1.5077
09 Nov 2015,186.2816,1.5108
10 Nov 2015,186.2459,1.511
11 Nov 2015,186.8507,1.5201
12 Nov 2015,186.7798,1.5194
13 Nov 2015,186.6069,1.5196
16 Nov 2015,187.057,1.5198
17 Nov 2015,187.8539,1.5217
18 Nov 2015,188.008,1.5211
19 Nov 2015,187.8838,1.5295
20 Nov 2015,186.8648,1.5217
23 Nov 2015,186.0508,1.5131
24 Nov 2015,184.535,1.5069
25 Nov 2015,185.1254,1.5068
26 Nov 2015,185.3843,1.5126
27 Nov 2015,184.8057,1.5053
30 Nov 2015,185.5884,1.5053
01 Dec 2015,184.9685,1.5054
02 Dec 2015,184.4889,1.4942
03 Dec 2015,185.2134,1.5036
04 Dec 2015,185.9235,1.5101
07 Dec 2015,185.7802,1.5071
08 Dec 2015,184.1983,1.4984
09 Dec 2015,185.357,1.5182
10 Dec 2015,184.2608,1.5163
11 Dec 2015,184.0379,1.5211
14 Dec 2015,182.4955,1.5116
15 Dec 2015,183.1793,1.5048
16 Dec 2015,182.7609,1.5005
17 Dec 2015,182.5724,1.4882
18 Dec 2015,180.9648,1.4893
21 Dec 2015,180.2695,1.4886
22 Dec 2015,179.2342,1.4825
23 Dec 2015,179.8731,1.4868
24 Dec 2015,179.6041,1.4921
29 Dec 2015,178.2502,1.4795
30 Dec 2015,178.8266,1.4833
31 Dec 2015,178.4059,1.4819
04 Jan 2016,175.2398,1.4689
05 Jan 2016,174.519,1.4647
06 Jan 2016,173.3121,1.4607
07 Jan 2016,171.9953,1.4566
08 Jan 2016,171.1213,1.454
11 Jan 2016,170.5503,1.4531
12 Jan 2016,169.4613,1.4366
13 Jan 2016,170.8948,1.4441
14 Jan 2016,169.9381,1.4393
15 Jan 2016,167.2488,1.4307
18 Jan 2016,167.5298,1.427
19 Jan 2016,166.6305,1.4144
20 Jan 2016,164.8555,1.4186
21 Jan 2016,165.7894,1.4135
22 Jan 2016,169.851,1.4331
25 Jan 2016,169.2066,1.4267
26 Jan 2016,169.651,1.4325
27 Jan 2016,169.3138,1.4258
28 Jan 2016,170.7424,1.4388
29 Jan 2016,171.762,1.4187
01 Feb 2016,173.8861,1.4366
02 Feb 2016,172.8714,1.4376
03 Feb 2016,172.1418,1.4592
04 Feb 2016,170.7667,1.4578
05 Feb 2016,169.4394,1.4482
08 Feb 2016,166.051,1.4368
09 Feb 2016,166.1025,1.4484
10 Feb 2016,165.4513,1.446
11 Feb 2016,161.4988,1.4435
12 Feb 2016,162.9561,1.4458
15 Feb 2016,165.4953,1.4455
16 Feb 2016,162.8423,1.4307
17 Feb 2016,163.5661,1.4314
18 Feb 2016,163.2552,1.4366
19 Feb 2016,160.8919,1.4266
22 Feb 2016,159.7114,1.4135
23 Feb 2016,158.0747,1.4105
24 Feb 2016,154.7706,1.3932
25 Feb 2016,157.1773,1.3949
26 Feb 2016,157.9159,1.3862
29 Feb 2016,157.2445,1.3929
01 Mar 2016,158.1741,1.3925
02 Mar 2016,160.2171,1.4064
03 Mar 2016,160.798,1.4156
04 Mar 2016,161.7781,1.4216
07 Mar 2016,161.2552,1.4205
08 Mar 2016,159.7885,1.4211
09 Mar 2016,160.5664,1.4222
10 Mar 2016,162.2128,1.4307
11 Mar 2016,163.3976,1.4395
14 Mar 2016,162.7093,1.4323
15 Mar 2016,159.8804,1.4165
16 Mar 2016,160.3056,1.4099
17 Mar 2016,161.2737,1.449
18 Mar 2016,161.6714,1.4514
21 Mar 2016,160.7695,1.4402
22 Mar 2016,158.9603,1.4217
23 Mar 2016,158.9322,1.4111
24 Mar 2016,159.3068,1.4143
29 Mar 2016,161.7764,1.4266
30 Mar 2016,162.4533,1.4448
31 Mar 2016,161.5943,1.4378
01 Apr 2016,159.4252,1.4185
04 Apr 2016,158.9731,1.4291
05 Apr 2016,156.1273,1.4133
06 Apr 2016,154.9037,1.4086
07 Apr 2016,152.0884,1.4094
08 Apr 2016,152.909,1.4106
11 Apr 2016,153.7979,1.4263
12 Apr 2016,154.2847,1.4208
13 Apr 2016,155.2257,1.4207
14 Apr 2016,154.4088,1.414
15 Apr 2016,154.1716,1.4178
18 Apr 2016,155.1727,1.4274
19 Apr 2016,157.4283,1.4402
20 Apr 2016,157.3309,1.4401
21 Apr 2016,156.9581,1.4338
22 Apr 2016,160.6315,1.4409
25 Apr 2016,160.8485,1.45
26 Apr 2016,162.1157,1.4584
27 Apr 2016,161.7532,1.4537
28 Apr 2016,158.1828,1.4571
29 Apr 2016,156.7696,1.465
03 May 2016,154.5316,1.4551
04 May 2016,154.7981,1.4482
05 May 2016,155.6978,1.4497
06 May 2016,153.9317,1.4432
09 May 2016,155.9879,1.4398
10 May 2016,157.7515,1.4462
11 May 2016,157.1478,1.4465
12 May 2016,157.6621,1.4503
13 May 2016,156.5551,1.4351
16 May 2016,156.7552,1.4405
17 May 2016,157.6035,1.4467
18 May 2016,160.2023,1.4617
19 May 2016,160.2891,1.4585
20 May 2016,160.3327,1.4515
23 May 2016,158.2756,1.4461
24 May 2016,160.5091,1.4609
25 May 2016,162.2513,1.4714
26 May 2016,161.0175,1.4682
27 May 2016,160.5714,1.4616
31 May 2016,161.4808,1.4557
01 Jun 2016,157.7324,1.4414
02 Jun 2016,156.8366,1.4447
03 Jun 2016,154.9835,1.4517
06 Jun 2016,155.1264,1.4464
07 Jun 2016,156.1123,1.456
08 Jun 2016,155.1534,1.4552
09 Jun 2016,154.0089,1.4465
10 Jun 2016,153.2161,1.4334
13 Jun 2016,151.8319,1.4282
14 Jun 2016,149.5096,1.4114
15 Jun 2016,150.2647,1.4196
16 Jun 2016,146.1531,1.4064
17 Jun 2016,149.0617,1.4293
20 Jun 2016,153.4201,1.4694
21 Jun 2016,153.3455,1.467
22 Jun 2016,153.7582,1.4687
23 Jun 2016,156.4297,1.4798
24 Jun 2016,139.0568,1.3621
27 Jun 2016,133.7295,1.3152
28 Jun 2016,136.9368,1.3322
29 Jun 2016,138.7595,1.3523
30 Jun 2016,137.8353,1.3429
01 Jul 2016,136.2431,1.327
04 Jul 2016,136.2316,1.3287
05 Jul 2016,132.5024,1.3048
06 Jul 2016,129.9066,1.2885
07 Jul 2016,130.3287,1.2932
08 Jul 2016,130.3128,1.296
11 Jul 2016,133.2726,1.2987
12 Jul 2016,137.8596,1.3186
13 Jul 2016,137.8457,1.3215
14 Jul 2016,140.3845,1.3323
15 Jul 2016,140.0104,1.3231
18 Jul 2016,140.6589,1.3286
19 Jul 2016,139.7539,1.3136
20 Jul 2016,140.63,1.3175
21 Jul 2016,140.499,1.3211
22 Jul 2016,139.0543,1.3085
25 Jul 2016,139.1982,1.3122
26 Jul 2016,137.2327,1.3116
27 Jul 2016,138.5232,1.3114
28 Jul 2016,137.5238,1.312
29 Jul 2016,135.9602,1.3267
01 Aug 2016,135.1898,1.3206
02 Aug 2016,134.3773,1.3306
03 Aug 2016,134.9119,1.3322
04 Aug 2016,132.711,1.3128
05 Aug 2016,133.032,1.3059
08 Aug 2016,133.6656,1.3038
09 Aug 2016,132.3885,1.2992
10 Aug 2016,131.7798,1.3014
11 Aug 2016,131.3974,1.2966
12 Aug 2016,130.553,1.2935
15 Aug 2016,130.0761,1.2875
16 Aug 2016,130.2665,1.2967
17 Aug 2016,130.4282,1.3009
18 Aug 2016,131.8043,1.3162
19 Aug 2016,130.7689,1.3056
22 Aug 2016,131.8675,1.3146
23 Aug 2016,132.0578,1.3186
24 Aug 2016,133.2685,1.325
25 Aug 2016,132.6154,1.3189
26 Aug 2016,132.6732,1.32
30 Aug 2016,134.6138,1.3096
31 Aug 2016,135.5747,1.3099
01 Sep 2016,137.3122,1.3299
02 Sep 2016,138.6265,1.3309
05 Sep 2016,137.4629,1.3293
06 Sep 2016,137.3083,1.343
07 Sep 2016,135.5878,1.334
08 Sep 2016,135.3705,1.3316
09 Sep 2016,136.1964,1.3259
12 Sep 2016,135.6108,1.3303
13 Sep 2016,134.6835,1.3181
14 Sep 2016,135.2253,1.3176
15 Sep 2016,135.0861,1.3192
16 Sep 2016,133.7459,1.3079
19 Sep 2016,132.9349,1.3061
20 Sep 2016,131.6913,1.2949
21 Sep 2016,130.4352,1.2958
22 Sep 2016,132.0006,1.3094
23 Sep 2016,130.8442,1.296
26 Sep 2016,130.292,1.2976
27 Sep 2016,130.2986,1.2987
28 Sep 2016,130.7833,1.299
29 Sep 2016,131.9361,1.2982
30 Sep 2016,131.5469,1.2991
03 Oct 2016,130.4191,1.2834
04 Oct 2016,131.2004,1.2754
05 Oct 2016,131.9307,1.2742
06 Oct 2016,131.4172,1.2646
07 Oct 2016,128.5266,1.2465
10 Oct 2016,128.201,1.2377
11 Oct 2016,126.6962,1.2227
12 Oct 2016,126.7763,1.2183
13 Oct 2016,126.0878,1.2193
14 Oct 2016,127.2426,1.2195
17 Oct 2016,126.4485,1.2155
18 Oct 2016,127.8547,1.2302
19 Oct 2016,126.8982,1.2288
20 Oct 2016,127.3498,1.2244
21 Oct 2016,126.6085,1.2195
24 Oct 2016,127.2615,1.2205
25 Oct 2016,126.9476,1.2133
26 Oct 2016,127.8364,1.2239
27 Oct 2016,127.916,1.2179
28 Oct 2016,128.0083,1.2145
31 Oct 2016,128.3325,1.2214
01 Nov 2016,127.7968,1.222
02 Nov 2016,127.1277,1.2315
03 Nov 2016,128.4858,1.2455
04 Nov 2016,129.2386,1.2545
07 Nov 2016,129.5812,1.2393
08 Nov 2016,129.9881,1.2407
09 Nov 2016,130.102,1.2444
10 Nov 2016,132.926,1.2486
11 Nov 2016,134.1047,1.2579
14 Nov 2016,135.0901,1.2453
15 Nov 2016,134.9608,1.2384
16 Nov 2016,136.1561,1.2423
17 Nov 2016,136.0608,1.2437
18 Nov 2016,136.2446,1.2312
21 Nov 2016,138.3866,1.2474
22 Nov 2016,138.2693,1.2422
23 Nov 2016,140.0839,1.2399
24 Nov 2016,141.1423,1.2464
25 Nov 2016,140.7563,1.2453
28 Nov 2016,139.3495,1.2412
29 Nov 2016,141.2541,1.2507
30 Nov 2016,142.4033,1.2497
01 Dec 2016,144.4083,1.2622
02 Dec 2016,144.0734,1.2658
05 Dec 2016,145.3681,1.2707
06 Dec 2016,144.9041,1.2712
07 Dec 2016,143.1374,1.2609
08 Dec 2016,143.4032,1.2555
09 Dec 2016,144.7247,1.2564
12 Dec 2016,146.2383,1.2669
13 Dec 2016,146.2592,1.2684
14 Dec 2016,146.1885,1.2701
15 Dec 2016,147.1459,1.2409
16 Dec 2016,147.1937,1.2434
19 Dec 2016,144.8997,1.2392
20 Dec 2016,145.8642,1.2353
21 Dec 2016,145.7026,1.2376
22 Dec 2016,144.5015,1.2298
23 Dec 2016,143.8364,1.2256
28 Dec 2016,143.8507,1.2227
29 Dec 2016,142.3351,1.2226
30 Dec 2016,143.8713,1.2303
03 Jan 2017,144.4565,1.224
04 Jan 2017,144.0968,1.2296
05 Jan 2017,143.5088,1.2425
06 Jan 2017,143.4924,1.2318
09 Jan 2017,141.5004,1.2147
10 Jan 2017,140.6521,1.2184
11 Jan 2017,140.7237,1.2071
12 Jan 2017,139.3455,1.2219
13 Jan 2017,140.116,1.2184
16 Jan 2017,137.6617,1.2065
17 Jan 2017,139.9753,1.2385
18 Jan 2017,139.7948,1.2345
19 Jan 2017,141.8774,1.2304
20 Jan 2017,141.7638,1.2323
23 Jan 2017,141.156,1.2495
24 Jan 2017,141.7848,1.2513
25 Jan 2017,143.2684,1.2605
26 Jan 2017,144.4462,1.2589
27 Jan 2017,144.4474,1.2553
30 Jan 2017,142.4833,1.2515
31 Jan 2017,141.727,1.2589
01 Feb 2017,143.5308,1.2647
02 Feb 2017,140.8247,1.253
03 Feb 2017,140.5562,1.2505
06 Feb 2017,139.8332,1.2444
07 Feb 2017,139.5031,1.2429
08 Feb 2017,140.0688,1.2533
09 Feb 2017,141.5664,1.2528
10 Feb 2017,141.7706,1.2482
13 Feb 2017,142.4342,1.2503
14 Feb 2017,142.6016,1.2463
15 Feb 2017,142.7173,1.2447
16 Feb 2017,141.65,1.25
17 Feb 2017,140.2703,1.2432
20 Feb 2017,141.0946,1.2473
21 Feb 2017,141.6988,1.2468
22 Feb 2017,141.2114,1.2458
23 Feb 2017,141.2779,1.2548
24 Feb 2017,140.3264,1.2489
27 Feb 2017,139.7638,1.247
28 Feb 2017,139.2595,1.2445
01 Mar 2017,140.2906,1.2317
02 Mar 2017,140.5773,1.2285
03 Mar 2017,140.3639,1.2261
06 Mar 2017,139.4251,1.2255
07 Mar 2017,139.0116,1.2194
08 Mar 2017,139.5548,1.2168
09 Mar 2017,139.5671,1.215
10 Mar 2017,139.884,1.2167
13 Mar 2017,140.2261,1.2234
14 Mar 2017,139.4703,1.2167
15 Mar 2017,140.1375,1.2222
16 Mar 2017,139.7708,1.2368
17 Mar 2017,139.3841,1.2371
20 Mar 2017,139.2535,1.2366
21 Mar 2017,139.64,1.2479
22 Mar 2017,138.546,1.2476
23 Mar 2017,139.1889,1.2526
24 Mar 2017,138.7015,1.249
27 Mar 2017,138.8357,1.257
28 Mar 2017,138.2219,1.2536
29 Mar 2017,137.7869,1.2411
30 Mar 2017,139.0275,1.2489
31 Mar 2017,139.353,1.2507
03 Apr 2017,138.5613,1.2483
04 Apr 2017,137.5877,1.2448
05 Apr 2017,138.7068,1.2477
06 Apr 2017,138.5071,1.2495
07 Apr 2017,137.2166,1.2392
10 Apr 2017,138.115,1.2426
11 Apr 2017,137.0668,1.2489
12 Apr 2017,136.997,1.251
13 Apr 2017,136.6982,1.2517
18 Apr 2017,138.7811,1.2765
19 Apr 2017,139.6015,1.2811
20 Apr 2017,140.2109,1.2841
21 Apr 2017,139.4098,1.2777
24 Apr 2017,140.4192,1.2777
25 Apr 2017,142.2608,1.2829
26 Apr 2017,143.4953,1.2858
27 Apr 2017,143.4053,1.2895
28 Apr 2017,144.2069,1.2938
02 May 2017,144.8849,1.292
03 May 2017,144.8866,1.2896
04 May 2017,145.5908,1.2915
05 May 2017,145.9589,1.2958
08 May 2017,145.9227,1.2941
09 May 2017,147.7709,1.2951
10 May 2017,147.6574,1.2949
11 May 2017,146.4387,1.2876
12 May 2017,145.9921,1.289
15 May 2017,146.7743,1.2918
16 May 2017,145.9863,1.2918
17 May 2017,144.3524,1.2972
18 May 2017,144.3929,1.2999
19 May 2017,145.292,1.3026
22 May 2017,144.5557,1.3016
23 May 2017,144.2078,1.298
24 May 2017,145.1048,1.295
25 May 2017,144.8381,1.2947
26 May 2017,142.2871,1.2791
30 May 2017,142.7296,1.2862
31 May 2017,142.7422,1.2912
01 Jun 2017,143.533,1.2903
02 Jun 2017,142.3075,1.2882
05 Jun 2017,142.8248,1.293
06 Jun 2017,141.0713,1.2895
07 Jun 2017,141.6807,1.2959
08 Jun 2017,142.5724,1.2947
09 Jun 2017,141.0285,1.2742
12 Jun 2017,139.1749,1.2673
13 Jun 2017,139.9791,1.273
14 Jun 2017,139.3106,1.2789
15 Jun 2017,141.1622,1.2761
16 Jun 2017,141.6815,1.2801
19 Jun 2017,141.971,1.2758
20 Jun 2017,140.9052,1.2618
21 Jun 2017,141.2922,1.2664
22 Jun 2017,140.9929,1.2661
23 Jun 2017,141.7357,1.2738
26 Jun 2017,141.9523,1.2738
27 Jun 2017,143.3707,1.2777
28 Jun 2017,145.1316,1.2942
29 Jun 2017,146.3497,1.2995
30 Jun 2017,145.9816,1.299
03 Jul 2017,146.5762,1.2937
04 Jul 2017,146.2787,1.2929
05 Jul 2017,146.4144,1.2925
06 Jul 2017,146.5018,1.2947
07 Jul 2017,146.8062,1.288
10 Jul 2017,146.884,1.2862
11 Jul 2017,147.0253,1.2844
12 Jul 2017,145.7086,1.289
13 Jul 2017,146.6861,1.2933
14 Jul 2017,147.3614,1.3086
17 Jul 2017,147.3845,1.3066
18 Jul 2017,145.5608,1.3018
19 Jul 2017,145.6903,1.3043
20 Jul 2017,145.1521,1.2989
21 Jul 2017,144.3449,1.299
24 Jul 2017,144.9522,1.3047
25 Jul 2017,145.6772,1.305
26 Jul 2017,146.2272,1.3056
27 Jul 2017,146.0509,1.3087
28 Jul 2017,145.5422,1.3119
31 Jul 2017,145.6853,1.3183
